, 8, 1, 1, 5, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 8, 1, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 1, 3, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131366753105,131366760917,131366884876
, 2410559, 245478, 50578, 1670580, 1267571, 3127385, 30460, 16202, 296662, 73137, 22386, 572044, 248020, 1339766, 21245, 13852, 18163, 8437, 1254, 39728, 50043, 85271, 2486, 1058, 101619, 28820, 8644, 232743, 161520, 766988, 10902, 6951, 4038, 2096, 233, 8294, 9182, 14569, 125, 64, 8156, 3933, 856, 20297, 11990, 32150, 189, 8, 364, 745, 56, 6794, 10719, 15512, 139, 46, 0, 0, 0, 0, 0, 0, 0, 0, 80, 7, 0, 57, 29, 75, 0, 0, 16, 4, 0, 11, 6, 2, 0, 0, 0, 0, 3110039552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 132, 46, 64, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 20, 12, 2, 33, 20, 10, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 18, 6, 2, 13, 8, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 2, 13, 8, 4, 2, 2, 0, 0, 23, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
131368748417,131368761959,131368847376
, 2293652, 276716, 27765, 33834, 42401, 4879741, 17848, 16182, 273471, 88295, 14840, 14926, 25774, 1622440, 15020, 13838, 15110, 8907, 591, 1178, 2226, 79867, 1108, 1120, 91752, 32827, 5602, 5725, 13324, 991739, 7307, 6852, 3299, 2057, 99, 280, 193, 24665, 67, 63, 6412, 4504, 367, 557, 463, 40027, 51, 8, 109, 647, 42, 20, 208, 15919, 106, 79, 0, 0, 0, 0, 0, 0, 0, 0, 80, 6, 0, 0, 0, 100, 0, 0, 14, 4, 0, 0, 0, 6, 0, 0, 0, 0, 1748791296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 120, 46, 64, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 16, 10, 2, 2, 2, 24, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 16, 6, 2, 2, 2, 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 2, 2, 2, 8, 2, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
131371061438,131371072376,131371127584
, 3336103, 115820, 26130, 46628, 148887, 4344594, 180158, 15606, 334969, 45284, 14808, 21388, 57843, 3071935, 130059, 13835, 18550, 3052, 488, 1387, 8203, 105596, 8542, 1202, 111368, 17893, 5596, 8365, 32663, 1860624, 60458, 6863, 3964, 684, 88, 270, 603, 26336, 811, 61, 7796, 1581, 311, 895, 1419, 52624, 897, 6, 230, 240, 3, 71, 874, 9171, 858, 60, 0, 0, 0, 0, 0, 0, 0, 0, 75, 4, 0, 0, 2, 100, 4, 0, 15, 3, 0, 0, 2, 5, 2, 0, 0, 0, 1647865856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3535, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 126, 46, 64, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
, 17, 7, 2, 2, 6, 21, 6, 2, 17, 5, 2, 2, 4, 7, 4, 2, 17, 5, 2, 2, 4, 7, 4, 2, 17, 5, 2, 2, 4, 7, 4, 2, 17, 5, 2, 2, 4, 7, 4, 2, 17, 5, 2, 2, 4, 7, 4, 2, 17, 5, 2, 2, 4, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 2, 2, 4, 7, 4, 2, 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
131373122376,131373131230,131373186959
, 7657412, 8873472, 6385409, 4071138, 8031153, 7197872, 528618, 3352618, 996045, 3119243, 5327474, 3056514, 2837319, 2841645, 139029, 1001191, 60529, 80424, 21902, 16042, 311917, 286114, 33456, 59247, 337047, 349800, 2007969, 1224965, 1760401, 1924511, 88501, 219198, 13339, 17561, 5233, 3761, 40878, 52753, 2666, 2988, 26940, 39706, 11686, 8516, 79980, 57147, 5318, 8821, 3472, 13918, 1217, 2122, 60218, 55808, 7183, 15920, 0, 0, 0, 0, 1863000000, 1863000000, 1863000000, 1863000000, 80, 100, 74, 44, 62, 55, 3, 28, 51, 1, 12, 10, 23, 18, 4, 4, 0, 0, 10854584320, 0, 0, 0, 0, 0, 0, 123613, 725, 173445, 15314, 49867, 0, 0, 0, 0, 2, 0, 563, 39896, 8, 554, 564, 0, 0, 41308, 8767, 40758, 297, 245, 10, 0, 9998, 188, 127, 0, 58, 10333, 2425, 1307, 544, 559, 9347, 130403, 123504, 90257, 71407, 73068, 71407, 92452, 1612, 0, 354, 41722, 82731, 41426, 0, 96, 569, 140, 24, 593, 20682, 161, 2485, 313, 7027, 169, 0, 84235, 0, 0, 242, 242, 41418, 41408
, 62, 24, 41, 23, 66, 63, 15, 19, 58, 8, 19, 17, 30, 25, 11, 11, 58, 8, 19, 17, 30, 25, 11, 11, 58, 8, 19, 17, 30, 25, 11, 11, 58, 8, 19, 17, 30, 25, 11, 11, 58, 8, 19, 17, 30, 25, 11, 11, 58, 8, 19, 17, 30, 25, 11, 11, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 58, 8, 19, 17, 30, 25, 11, 11, 0, 0, 66, 0, 0, 0, 0, 0, 0, 7, 7, 7, 7, 7, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
131379446334,131379474459,131379674459
, 1206296, 527716, 1388684, 47735, 55406, 31174, 28559, 12010, 143374, 246473, 363138, 14652, 28050, 16037, 11416, 7260, 8610, 8893, 41591, 1571, 1786, 1384, 1477, 728, 48381, 103498, 106414, 5616, 13286, 7223, 6209, 3656, 1836, 1903, 6666, 364, 253, 117, 82, 61, 3940, 4654, 4562, 895, 693, 340, 198, 15, 378, 1684, 8310, 138, 261, 229, 238, 61, 0, 0, 0, 0, 0, 0, 0, 0, 81, 25, 100, 0, 0, 0, 0, 0, 7, 2, 2, 0, 0, 0, 0, 0, 0, 0, 15360000, 0, 0, 0, 0, 0, 0, 103167, 661, 103200, 1589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27243, 249, 27243, 0, 0, 0, 0, 6799, 7, 0, 0, 8, 6808, 248, 219, 22, 24, 0, 103185, 103190, 60126, 70637, 71390, 70637, 86627, 1389, 0, 57, 31608, 63135, 31561, 0, 0, 65, 0, 0, 201, 15777, 6, 1937, 31, 5267, 0, 0, 63738, 0, 0, 220, 220, 31565, 31567
, 8, 5, 9, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 8, 3, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 3, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131380532271,131380552063,131380688001
, 1148744, 310955, 1346744, 14750, 17819, 9079, 10198, 10521, 137046, 207264, 902598, 6450, 11809, 6515, 6543, 7184, 7513, 5182, 119818, 337, 379, 390, 409, 448, 45728, 91018, 243382, 2563, 5907, 3540, 3583, 3450, 1726, 993, 18170, 71, 59, 55, 47, 36, 3127, 2947, 3136, 182, 54, 32, 31, 7, 89, 298, 690, 21, 41, 53, 55, 62, 0, 0, 0, 0, 0, 0, 0, 0, 80, 17, 100, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7299072, 0, 0, 0, 0, 0, 0, 102930, 520, 102930, 1732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16605, 249, 16605, 0, 0, 0, 0, 4156, 0, 0, 0, 0, 4156, 118, 69, 19, 28, 0, 100210, 102922, 56802, 55382, 55383, 55383, 69920, 1310, 0, 1222, 28690, 57290, 28644, 0, 0, 1407, 0, 0, 651, 14367, 52, 1037, 300, 3040, 0, 0, 57666, 0, 0, 172, 172, 28636, 28639
, 8, 5, 3, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131381610396,131381620292,131381749459
, 1251679, 281274, 1935495, 757048, 19438, 7924, 7872, 8395, 160385, 206443, 1308155, 209840, 14079, 6472, 6485, 7091, 8938, 4834, 178821, 1386, 233, 182, 213, 195, 52175, 90561, 354303, 12022, 6931, 3404, 3344, 3515, 1934, 925, 26857, 287, 27, 35, 34, 35, 4044, 2785, 4548, 571, 7, 9, 8, 6, 446, 95, 525, 190, 42, 22, 36, 32, 0, 0, 0, 0, 0, 0, 0, 0, 82, 16, 88, 99, 0, 0, 0, 0, 8, 2, 1, 1, 0, 0, 0, 0, 0, 0, 12222464, 0, 0, 0, 0, 0, 0, 102420, 131, 102420, 2037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7482, 249, 7480, 0, 0, 0, 0, 1865, 0, 0, 0, 1, 1865, 125, 93, 28, 4, 0, 32687, 33329, 25605, 11541, 11655, 11541, 17436, 379, 0, 416, 11963, 23924, 11911, 0, 0, 472, 0, 0, 765, 5947, 51, 393, 119, 888, 0, 0, 24126, 0, 0, 42, 42, 11923, 11928
, 9, 5, 6, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 9, 3, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 2, 2, 1, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131382684876,131382695292,131382842167
, 1159178, 300273, 21436, 1341842, 218973, 7565, 7203, 8299, 137636, 211345, 6989, 371608, 65981, 6316, 6330, 7233, 7815, 5737, 859, 2007, 4304, 299, 245, 297, 45958, 92862, 2721, 9281, 43053, 3276, 3260, 3511, 1746, 1034, 219, 459, 1220, 28, 28, 34, 3199, 3372, 352, 1074, 1878, 5, 4, 5, 86, 214, 43, 183, 844, 20, 20, 15, 0, 0, 0, 0, 0, 0, 0, 0, 79, 17, 0, 39, 10, 0, 0, 0, 7, 2, 0, 1, 2, 0, 0, 0, 0, 0, 633028608, 0, 0, 0, 0, 0, 0, 102749, 199, 102749, 2330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100628, 538, 81084, 9414, 4656, 2608, 1547, 9383, 11342, 3179, 726, 0, 25192, 279, 255, 24, 0, 0, 61814, 63692, 61190, 213, 213, 213, 13362, 227, 4143, 89, 40592, 35257, 9563, 0, 0, 100, 0, 0, 49, 12849, 28, 8127, 38, 8718, 0, 0, 35614, 0, 0, 68, 62, 1461, 17656
, 8, 5, 1, 2, 7, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 8, 3, 1, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 1, 2, 3, 1, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131383759876,131383769251,131383896855
, 1323821, 379290, 845945, 215286, 30732, 36194, 21477, 9550, 158827, 255827, 481774, 66426, 19772, 19558, 14379, 7225, 9833, 8349, 59228, 5742, 1095, 1502, 1291, 581, 54591, 107885, 146086, 25778, 9728, 10645, 7701, 3532, 2208, 1720, 8602, 1285, 166, 219, 110, 39, 4281, 4646, 9179, 3101, 451, 322, 148, 5, 480, 224, 813, 638, 51, 144, 77, 39, 0, 0, 0, 0, 0, 0, 0, 0, 78, 18, 53, 9, 0, 0, 0, 0, 9, 4, 4, 4, 0, 0, 0, 0, 0, 0, 108363776, 0, 0, 0, 0, 0, 0, 102780, 349, 102780, 1390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178685, 561, 152026, 13892, 6655, 3864, 1672, 18511, 20741, 4806, 17, 17, 44652, 222, 176, 28, 18, 0, 102540, 102792, 102792, 0, 0, 0, 22337, 351, 7415, 0, 71617, 59234, 14807, 0, 0, 0, 0, 0, 30, 22281, 0, 14812, 0, 16055, 0, 0, 59505, 0, 0, 115, 115, 0, 29617
, 12, 7, 13, 7, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 10, 5, 5, 5, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 5, 5, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131384836959,131384847896,131384979146
, 1075184, 281787, 16833, 15048, 17270, 9089, 7999, 7809, 133669, 207422, 6978, 6942, 11688, 6582, 6531, 7054, 7877, 5173, 842, 569, 373, 322, 313, 304, 45017, 91023, 2711, 2708, 5931, 3455, 3416, 3425, 1689, 979, 211, 130, 59, 47, 33, 32, 3353, 2895, 360, 296, 31, 37, 23, 5, 68, 124, 11, 5, 39, 37, 33, 38, 0, 0, 0, 0, 0, 0, 0, 0, 84, 16, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2375680, 0, 0, 0, 0, 0, 0, 102810, 348, 102810, 1760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179941, 497, 161452, 11500, 4889, 1710, 319, 20727, 21633, 2469, 0, 0, 45008, 320, 288, 25, 7, 0, 102780, 102810, 102810, 0, 0, 0, 22460, 364, 7431, 1, 72174, 59660, 14912, 0, 0, 1, 0, 0, 115, 22351, 0, 14867, 7, 16173, 0, 0, 59905, 0, 0, 116, 116, 0, 29823
, 8, 5, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 8, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131385911959,131385921334,131386064563
, 2144267, 293611, 12514, 12527, 19224, 7869, 7017, 7752, 186210, 211195, 6437, 6449, 13981, 6466, 6449, 6934, 9206, 5726, 346, 314, 206, 191, 182, 189, 59933, 92860, 2567, 2568, 6906, 3315, 3289, 3455, 2001, 1034, 79, 67, 32, 32, 27, 31, 3573, 3385, 173, 181, 10, 9, 6, 4, 36, 119, 2, 21, 26, 24, 25, 18, 0, 0, 0, 0, 0, 0, 0, 0, 76, 17, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2375680, 0, 0, 0, 0, 0, 0, 102960, 345, 102960, 1646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180442, 253, 159047, 10692, 5874, 2967, 872, 21134, 19503, 3543, 397, 0, 45092, 215, 187, 26, 5, 0, 102940, 102940, 102940, 0, 0, 0, 22425, 358, 7414, 1, 71992, 59566, 14892, 0, 0, 1, 0, 0, 68, 22306, 0, 14870, 1, 16134, 0, 0, 59743, 0, 0, 115, 115, 0, 29786
, 9, 5, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 9, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131386987480,131386996334,131387144771
, 1203697, 345017, 11386, 24945, 16152, 7552, 7401, 8733, 153011, 237974, 6428, 12867, 11775, 6422, 6321, 6955, 8703, 7044, 270, 589, 221, 207, 197, 217, 50613, 100181, 2560, 5237, 5900, 3308, 3356, 3606, 1920, 1539, 59, 129, 40, 30, 29, 44, 3787, 3695, 141, 348, 2, 4, 5, 5, 146, 146, 0, 43, 31, 26, 22, 32, 0, 0, 0, 0, 0, 0, 0, 0, 75, 18, 0, 53, 0, 0, 0, 0, 7, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4751360, 0, 0, 0, 0, 0, 0, 102720, 351, 102720, 1641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180218, 250, 162356, 12400, 4241, 1101, 109, 21171, 21864, 2008, 0, 0, 45058, 223, 188, 32, 0, 0, 102736, 102717, 102717, 0, 0, 0, 22505, 358, 7461, 0, 72256, 59715, 14926, 0, 0, 0, 0, 0, 72, 22385, 0, 14908, 0, 16183, 0, 0, 59859, 0, 0, 116, 116, 0, 29852
, 8, 7, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 8, 3, 1, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 1, 2, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
131388054146,131388063001,131388207792
, 1492653, 1495997, 41390, 2231911, 255815, 28854, 22744, 16427, 288557, 956612, 17347, 877683, 102665, 18496, 17427, 13879, 20258, 103861, 973, 3035, 7469, 1073, 867, 583, 100915, 298688, 6833, 21582, 59094, 9552, 9181, 6954, 3504, 15601, 197, 604, 1702, 127, 69, 61, 11759, 7021, 620, 1424, 4212, 115, 67, 10, 393, 1156, 34, 262, 656, 82, 70, 38, 1556000000, 1556000000, 1556000000, 1556000000, 0, 0, 0, 0, 87, 95, 0, 100, 13, 0, 0, 0, 9, 4, 0, 0, 2, 0, 0, 0, 0, 0, 643465216, 0, 0, 0, 0, 0, 0, 135784, 467, 135786, 3686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228754, 497, 204815, 13146, 6228, 2812, 1164, 27433, 25410, 3507, 8, 0, 57165, 383, 326, 51, 14, 0, 130683, 130976, 130359, 0, 0, 0, 28332, 452, 9394, 0, 91560, 75705, 18910, 0, 0, 0, 0, 0, 47, 28366, 0, 18890, 0, 20532, 0, 0, 76181, 0, 0, 153, 153, 0, 37829
, 13, 12, 2, 2, 8, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 11, 6, 2, 2, 4, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 2, 2, 4, 2, 2, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
131389166646,131389177063,131389309355
